[0.04811849975585938, -0.12004000091552734, 3.0300000798888505e-7]	[0.023245800018310548, -0.13505000305175782, 7.210000185295939e-7]	[0.023428800582885743, -0.1048820037841797, 1.7900000093504787e-6]
[0.04847660064697266, -0.09011460113525391, -1.829999964684248e-7]	[0.04811849975585938, -0.12004000091552734, 3.0300000798888505e-7]	[0.023428800582885743, -0.1048820037841797, 1.7900000093504787e-6]
[0.04847660064697266, -0.09011460113525391, -1.829999964684248e-7]	[0.023428800582885743, -0.1048820037841797, 1.7900000093504787e-6]	[0.024223899841308596, -0.07512789916992188, 2.03699991106987e-6]
[0.04883380126953125, -0.06067610168457031, -3.840000135824084e-7]	[0.04847660064697266, -0.09011460113525391, -1.829999964684248e-7]	[0.024223899841308596, -0.07512789916992188, 2.03699991106987e-6]
[0.04883380126953125, -0.06067610168457031, -3.840000135824084e-7]	[0.024223899841308596, -0.07512789916992188, 2.03699991106987e-6]	[0.026612800598144533, -0.04969079971313477, 6.670000148005784e-7]
[0.0461172981262207, -0.028721700668334963, 2.9120000544935464e-6]	[0.04883380126953125, -0.06067610168457031, -3.840000135824084e-7]	[0.026612800598144533, -0.04969079971313477, 6.670000148005784e-7]
[0.014372500419616699, -0.027680400848388673, 4.130000015720725e-7]	[0.0461172981262207, -0.028721700668334963, 2.9120000544935464e-6]	[0.026612800598144533, -0.04969079971313477, 6.670000148005784e-7]
[0.014372500419616699, -0.027680400848388673, 4.130000015720725e-7]	[0.026612800598144533, -0.04969079971313477, 6.670000148005784e-7]	[-0.0004871779978275299, -0.05623780059814453, 1.4200000441633166e-7]
[-0.014744400024414062, -0.02744700050354004, 1.3879999751225114e-6]	[0.014372500419616699, -0.027680400848388673, 4.130000015720725e-7]	[-0.0004871779978275299, -0.05623780059814453, 1.4200000441633166e-7]
[-0.014744400024414062, -0.02744700050354004, 1.3879999751225114e-6]	[-0.0004871779978275299, -0.05623780059814453, 1.4200000441633166e-7]	[-0.027271299362182616, -0.049461299896240235, 2.0900000527035446e-7]
[-0.046223800659179685, -0.02819420051574707, 2.8540000785142182e-6]	[-0.014744400024414062, -0.02744700050354004, 1.3879999751225114e-6]	[-0.027271299362182616, -0.049461299896240235, 2.0900000527035446e-7]
[-0.0493849983215332, -0.060395801544189456, 1.0010000551119446e-6]	[-0.046223800659179685, -0.02819420051574707, 2.8540000785142182e-6]	[-0.027271299362182616, -0.049461299896240235, 2.0900000527035446e-7]
[-0.0493849983215332, -0.060395801544189456, 1.0010000551119446e-6]	[-0.027271299362182616, -0.049461299896240235, 2.0900000527035446e-7]	[-0.025510099411010744, -0.0750353012084961, 2.741999924182892e-6]
[-0.04935029983520508, -0.09007170104980469, 3.4099998883903026e-6]	[-0.0493849983215332, -0.060395801544189456, 1.0010000551119446e-6]	[-0.025510099411010744, -0.0750353012084961, 2.741999924182892e-6]
[-0.04935029983520508, -0.09007170104980469, 3.4099998883903026e-6]	[-0.025510099411010744, -0.0750353012084961, 2.741999924182892e-6]	[-0.025269599914550783, -0.10486000061035157, 2.9120000544935464e-6]
[-0.04902069854736328, -0.11999800109863282, 2.880000043660402e-6]	[-0.04935029983520508, -0.09007170104980469, 3.4099998883903026e-6]	[-0.025269599914550783, -0.10486000061035157, 2.9120000544935464e-6]
[-0.04902069854736328, -0.11999800109863282, 2.880000043660402e-6]	[-0.025269599914550783, -0.10486000061035157, 2.9120000544935464e-6]	[-0.02497909927368164, -0.13500700378417968, 2.741999924182892e-6]
[-0.04916220092773438, -0.15005900573730468, 1.1200000153621659e-7]	[-0.04902069854736328, -0.11999800109863282, 2.880000043660402e-6]	[-0.02497909927368164, -0.13500700378417968, 2.741999924182892e-6]
[-0.04916220092773438, -0.15005900573730468, 1.1200000153621659e-7]	[-0.02497909927368164, -0.13500700378417968, 2.741999924182892e-6]	[-0.02433340072631836, -0.16552699279785157, 2.155000111088157e-6]
[-0.04866070175170899, -0.18026300048828126, 3.158000065013766e-6]	[-0.04916220092773438, -0.15005900573730468, 1.1200000153621659e-7]	[-0.02433340072631836, -0.16552699279785157, 2.155000111088157e-6]
[-0.04866070175170899, -0.18026300048828126, 3.158000065013766e-6]	[-0.02433340072631836, -0.16552699279785157, 2.155000111088157e-6]	[-0.024429800033569336, -0.1961390075683594, 2.8379999566823245e-6]
[-0.04867720031738281, -0.2103459930419922, 2.1750000305473805e-6]	[-0.04866070175170899, -0.18026300048828126, 3.158000065013766e-6]	[-0.024429800033569336, -0.1961390075683594, 2.8379999566823245e-6]
[-0.04867720031738281, -0.2103459930419922, 2.1750000305473805e-6]	[-0.024429800033569336, -0.1961390075683594, 2.8379999566823245e-6]	[-0.026787200927734376, -0.22234100341796875, 2.66400002874434e-6]
[-0.047246700286865236, -0.24282899475097658, 2.90700001642108e-6]	[-0.04867720031738281, -0.2103459930419922, 2.1750000305473805e-6]	[-0.026787200927734376, -0.22234100341796875, 2.66400002874434e-6]
[-0.047246700286865236, -0.24282899475097658, 2.90700001642108e-6]	[-0.026787200927734376, -0.22234100341796875, 2.66400002874434e-6]	[-0.014317999839782715, -0.24614700317382812, 3.2909999135881665e-6]
[-0.029886999130249024, -0.27295401000976566, 3.570000117179006e-7]	[-0.047246700286865236, -0.24282899475097658, 2.90700001642108e-6]	[-0.014317999839782715, -0.24614700317382812, 3.2909999135881665e-6]
[-0.029886999130249024, -0.27295401000976566, 3.570000117179006e-7]	[-0.014317999839782715, -0.24614700317382812, 3.2909999135881665e-6]	[9.40299965441227e-6, -0.27417999267578125, 2.6149998884648085e-6]
[-0.029886999130249024, -0.27295401000976566, 3.570000117179006e-7]	[9.40299965441227e-6, -0.27417999267578125, 2.6149998884648085e-6]	[-0.014284600257873535, -0.2999979858398438, 3.6929999478161336e-6]
[-0.029886999130249024, -0.27295401000976566, 3.570000117179006e-7]	[-0.014284600257873535, -0.2999979858398438, 3.6929999478161336e-6]	[-0.04285800170898438, -0.29999700927734374, 7.329999934881926e-7]
[-0.046223800659179685, -0.02819420051574707, 2.8540000785142182e-6]	[-0.054129001617431644, -0.00024858500063419344, 1.2919999426230788e-6]	[-0.028996799468994142, -0.0016575900316238403, 4.670000053010881e-7]
[-0.014744400024414062, -0.02744700050354004, 1.3879999751225114e-6]	[-0.046223800659179685, -0.02819420051574707, 2.8540000785142182e-6]	[-0.028996799468994142, -0.0016575900316238403, 4.670000053010881e-7]
[-0.014744400024414062, -0.02744700050354004, 1.3879999751225114e-6]	[-0.028996799468994142, -0.0016575900316238403, 4.670000053010881e-7]	[4.941599816083908e-5, -0.0019007200002670289, 1.7079999670386315e-6]
[0.014372500419616699, -0.027680400848388673, 4.130000015720725e-7]	[-0.014744400024414062, -0.02744700050354004, 1.3879999751225114e-6]	[4.941599816083908e-5, -0.0019007200002670289, 1.7079999670386315e-6]
[0.014372500419616699, -0.027680400848388673, 4.130000015720725e-7]	[4.941599816083908e-5, -0.0019007200002670289, 1.7079999670386315e-6]	[0.029087499618530275, -0.002211289882659912, 1.1660000309348106e-6]
[0.0461172981262207, -0.028721700668334963, 2.9120000544935464e-6]	[0.014372500419616699, -0.027680400848388673, 4.130000015720725e-7]	[0.029087499618530275, -0.002211289882659912, 1.1660000309348106e-6]
[0.0461172981262207, -0.028721700668334963, 2.9120000544935464e-6]	[0.029087499618530275, -0.002211289882659912, 1.1660000309348106e-6]	[0.05414640045166016, -0.000789779007434845, 3.1900001340545713e-7]
[-0.04285800170898438, -0.29999700927734374, 7.329999934881926e-7]	[-0.07142819976806641, -0.3, 1.0160000529140234e-6]	[-0.06118740081787109, -0.2727269897460938, 2.4979999288916587e-6]
[-0.029886999130249024, -0.27295401000976566, 3.570000117179006e-7]	[-0.04285800170898438, -0.29999700927734374, 7.329999934881926e-7]	[-0.06118740081787109, -0.2727269897460938, 2.4979999288916587e-6]
[-0.047246700286865236, -0.24282899475097658, 2.90700001642108e-6]	[-0.029886999130249024, -0.27295401000976566, 3.570000117179006e-7]	[-0.06118740081787109, -0.2727269897460938, 2.4979999288916587e-6]
[-0.047246700286865236, -0.24282899475097658, 2.90700001642108e-6]	[-0.06118740081787109, -0.2727269897460938, 2.4979999288916587e-6]	[-0.07640470123291015, -0.25006199645996097, 3.595999907702208e-6]
[-0.042858898162841795, -0.2999969787597656, 0.44999902343750003]	[-0.042858100891113284, -0.3000009765625, 0.4799980163574219]	[-0.07142839813232423, -0.3000009765625, 0.4800000305175781]
[-0.047246700286865236, -0.24282899475097658, 2.90700001642108e-6]	[-0.07640470123291015, -0.25006199645996097, 3.595999907702208e-6]	[-0.07413970184326173, -0.2247239990234375, 9.490000084042549e-7]
[-0.04867720031738281, -0.2103459930419922, 2.1750000305473805e-6]	[-0.047246700286865236, -0.24282899475097658, 2.90700001642108e-6]	[-0.07413970184326173, -0.2247239990234375, 9.490000084042549e-7]
[-0.04867720031738281, -0.2103459930419922, 2.1750000305473805e-6]	[-0.07413970184326173, -0.2247239990234375, 9.490000084042549e-7]	[-0.07409590148925782, -0.195, 1.3200000103097408e-7]
[-0.04866070175170899, -0.18026300048828126, 3.158000065013766e-6]	[-0.04867720031738281, -0.2103459930419922, 2.1750000305473805e-6]	[-0.07409590148925782, -0.195, 1.3200000103097408e-7]
[-0.04866070175170899, -0.18026300048828126, 3.158000065013766e-6]	[-0.07409590148925782, -0.195, 1.3200000103097408e-7]	[-0.07407050323486328, -0.16500599670410157, 1.274000038392842e-6]
[-0.04916220092773438, -0.15005900573730468, 1.1200000153621659e-7]	[-0.04866070175170899, -0.18026300048828126, 3.158000065013766e-6]	[-0.07407050323486328, -0.16500599670410157, 1.274000038392842e-6]
[-0.04916220092773438, -0.15005900573730468, 1.1200000153621659e-7]	[-0.07407050323486328, -0.16500599670410157, 1.274000038392842e-6]	[-0.07404129791259766, -0.1350019989013672, 1.6029999824240805e-6]
[-0.04902069854736328, -0.11999800109863282, 2.880000043660402e-6]	[-0.04916220092773438, -0.15005900573730468, 1.1200000153621659e-7]	[-0.07404129791259766, -0.1350019989013672, 1.6029999824240805e-6]
[-0.04902069854736328, -0.11999800109863282, 2.880000043660402e-6]	[-0.07404129791259766, -0.1350019989013672, 1.6029999824240805e-6]	[-0.07404499816894532, -0.10499099731445313, 2.691000001505017e-6]
[-0.04935029983520508, -0.09007170104980469, 3.4099998883903026e-6]	[-0.04902069854736328, -0.11999800109863282, 2.880000043660402e-6]	[-0.07404499816894532, -0.10499099731445313, 2.691000001505017e-6]
[-0.04935029983520508, -0.09007170104980469, 3.4099998883903026e-6]	[-0.07404499816894532, -0.10499099731445313, 2.691000001505017e-6]	[-0.07418119812011718, -0.07504840087890625, -5.8000001445179805e-8]
[-0.0493849983215332, -0.060395801544189456, 1.0010000551119446e-6]	[-0.04935029983520508, -0.09007170104980469, 3.4099998883903026e-6]	[-0.07418119812011718, -0.07504840087890625, -5.8000001445179805e-8]
[-0.0493849983215332, -0.060395801544189456, 1.0010000551119446e-6]	[-0.07418119812011718, -0.07504840087890625, -5.8000001445179805e-8]	[-0.07407209777832031, -0.044665901184082035, 1.019999966956675e-6]
[-0.046223800659179685, -0.02819420051574707, 2.8540000785142182e-6]	[-0.0493849983215332, -0.060395801544189456, 1.0010000551119446e-6]	[-0.07407209777832031, -0.044665901184082035, 1.019999966956675e-6]
[-0.046223800659179685, -0.02819420051574707, 2.8540000785142182e-6]	[-0.07407209777832031, -0.044665901184082035, 1.019999966956675e-6]	[-0.07518720245361328, -0.013995900154113769, -3.1400000443682076e-7]
[-0.054129001617431644, -0.00024858500063419344, 1.2919999426230788e-6]	[-0.046223800659179685, -0.02819420051574707, 2.8540000785142182e-6]	[-0.07518720245361328, -0.013995900154113769, -3.1400000443682076e-7]
[-0.054129001617431644, -0.00024858500063419344, 1.2919999426230788e-6]	[-0.07518720245361328, -0.013995900154113769, -3.1400000443682076e-7]	[-0.07609429931640625, 0.019069599151611327, 3.3889999613165856e-6]
[-0.054129001617431644, -0.00024858500063419344, 1.2919999426230788e-6]	[-0.07609429931640625, 0.019069599151611327, 3.3889999613165856e-6]	[-0.044145301818847654, 0.02354129981994629, 1.158999977633357e-6]
[-0.028996799468994142, -0.0016575900316238403, 4.670000053010881e-7]	[-0.054129001617431644, -0.00024858500063419344, 1.2919999426230788e-6]	[-0.044145301818847654, 0.02354129981994629, 1.158999977633357e-6]
[-0.028996799468994142, -0.0016575900316238403, 4.670000053010881e-7]	[-0.044145301818847654, 0.02354129981994629, 1.158999977633357e-6]	[-0.014808099746704101, 0.024034500122070312, 2.296000020578504e-6]
[4.941599816083908e-5, -0.0019007200002670289, 1.7079999670386315e-6]	[-0.028996799468994142, -0.0016575900316238403, 4.670000053010881e-7]	[-0.014808099746704101, 0.024034500122070312, 2.296000020578504e-6]
[4.941599816083908e-5, -0.0019007200002670289, 1.7079999670386315e-6]	[-0.014808099746704101, 0.024034500122070312, 2.296000020578504e-6]	[0.014809900283813477, 0.023731199264526368, -7.340000011026859e-7]
[0.029087499618530275, -0.002211289882659912, 1.1660000309348106e-6]	[4.941599816083908e-5, -0.0019007200002670289, 1.7079999670386315e-6]	[0.014809900283813477, 0.023731199264526368, -7.340000011026859e-7]
[0.029087499618530275, -0.002211289882659912, 1.1660000309348106e-6]	[0.014809900283813477, 0.023731199264526368, -7.340000011026859e-7]	[0.04420999908447266, 0.022938899993896485, 1.7699999443721026e-7]
[0.05414640045166016, -0.000789779007434845, 3.1900001340545713e-7]	[0.029087499618530275, -0.002211289882659912, 1.1660000309348106e-6]	[0.04420999908447266, 0.022938899993896485, 1.7699999443721026e-7]
[0.05414640045166016, -0.000789779007434845, 3.1900001340545713e-7]	[0.04420999908447266, 0.022938899993896485, 1.7699999443721026e-7]	[0.0761104965209961, 0.018664499282836915, -4.220000118948519e-7]
[0.05414640045166016, -0.000789779007434845, 3.1900001340545713e-7]	[0.0761104965209961, 0.018664499282836915, -4.220000118948519e-7]	[0.07521179962158203, -0.01462399959564209, 2.2919999901205302e-6]
[0.0461172981262207, -0.028721700668334963, 2.9120000544935464e-6]	[0.05414640045166016, -0.000789779007434845, 3.1900001340545713e-7]	[0.07521179962158203, -0.01462399959564209, 2.2919999901205302e-6]
[0.0461172981262207, -0.028721700668334963, 2.9120000544935464e-6]	[0.07521179962158203, -0.01462399959564209, 2.2919999901205302e-6]	[0.07413369750976563, -0.04511270141601562, 1.8810000037774443e-6]
[0.04883380126953125, -0.06067610168457031, -3.840000135824084e-7]	[0.0461172981262207, -0.028721700668334963, 2.9120000544935464e-6]	[0.07413369750976563, -0.04511270141601562, 1.8810000037774443e-6]
[0.04883380126953125, -0.06067610168457031, -3.840000135824084e-7]	[0.07413369750976563, -0.04511270141601562, 1.8810000037774443e-6]	[0.0741864013671875, -0.07513099670410156, 4.4400000479072333e-7]
[0.04847660064697266, -0.09011460113525391, -1.829999964684248e-7]	[0.04883380126953125, -0.06067610168457031, -3.840000135824084e-7]	[0.0741864013671875, -0.07513099670410156, 4.4400000479072333e-7]
[0.04847660064697266, -0.09011460113525391, -1.829999964684248e-7]	[0.0741864013671875, -0.07513099670410156, 4.4400000479072333e-7]	[0.0740446014404297, -0.10501699829101563, 1.9120000069960954e-6]
[0.04811849975585938, -0.12004000091552734, 3.0300000798888505e-7]	[0.04847660064697266, -0.09011460113525391, -1.829999964684248e-7]	[0.0740446014404297, -0.10501699829101563, 1.9120000069960954e-6]
[0.04811849975585938, -0.12004000091552734, 3.0300000798888505e-7]	[0.0740446014404297, -0.10501699829101563, 1.9120000069960954e-6]	[0.07402480316162109, -0.1350189971923828, 2.1510000806301833e-6]
[0.04827330017089844, -0.15008099365234376, 4.499999922700226e-7]	[0.04811849975585938, -0.12004000091552734, 3.0300000798888505e-7]	[0.07402480316162109, -0.1350189971923828, 2.1510000806301833e-6]
[0.04827330017089844, -0.15008099365234376, 4.499999922700226e-7]	[0.07402480316162109, -0.1350189971923828, 2.1510000806301833e-6]	[0.07400679779052735, -0.16510299682617188, 1.7800000205170365e-7]
[0.049076301574707035, -0.1805030059814453, 3.4920000471174717e-6]	[0.04827330017089844, -0.15008099365234376, 4.499999922700226e-7]	[0.07400679779052735, -0.16510299682617188, 1.7800000205170365e-7]
[0.049076301574707035, -0.1805030059814453, 3.4920000471174717e-6]	[0.07400679779052735, -0.16510299682617188, 1.7800000205170365e-7]	[0.07386540222167969, -0.19537899780273438, 1.639000023715198e-6]
[0.04928329849243164, -0.21089500427246094, 1.0839999886229634e-6]	[0.049076301574707035, -0.1805030059814453, 3.4920000471174717e-6]	[0.07386540222167969, -0.19537899780273438, 1.639000023715198e-6]
[0.04928329849243164, -0.21089500427246094, 1.0839999886229634e-6]	[0.07386540222167969, -0.19537899780273438, 1.639000023715198e-6]	[0.07409590148925782, -0.22530000305175782, 5.510000046342611e-7]
[0.04749399948120117, -0.2434409942626953, 2.604000037536025e-6]	[0.04928329849243164, -0.21089500427246094, 1.0839999886229634e-6]	[0.07409590148925782, -0.22530000305175782, 5.510000046342611e-7]
[0.04749399948120117, -0.2434409942626953, 2.604000037536025e-6]	[0.07409590148925782, -0.22530000305175782, 5.510000046342611e-7]	[0.07653500366210937, -0.25036900329589845, 1.630000042496249e-7]
[0.04749399948120117, -0.2434409942626953, 2.604000037536025e-6]	[0.07653500366210937, -0.25036900329589845, 1.630000042496249e-7]	[0.06108399963378906, -0.2730950012207031, 2.0959998946636916e-6]
[0.02968400001525879, -0.2736270141601563, 2.4199999461416157e-7]	[0.04749399948120117, -0.2434409942626953, 2.604000037536025e-6]	[0.06108399963378906, -0.2730950012207031, 2.0959998946636916e-6]
[0.04285749816894531, -0.29999700927734374, 2.6549999602139e-6]	[0.02968400001525879, -0.2736270141601563, 2.4199999461416157e-7]	[0.06108399963378906, -0.2730950012207031, 2.0959998946636916e-6]
[0.04285749816894531, -0.29999700927734374, 2.6549999602139e-6]	[0.06108399963378906, -0.2730950012207031, 2.0959998946636916e-6]	[0.07142949676513673, -0.2999979858398438, 2.8860000893473625e-6]
[0.25502900695800784, 0.02585740089416504, 9.679999784566463e-7]	[0.2792929992675781, 0.03017180061340332, 2.230999991297722e-6]	[0.27142800903320313, -5.990000208839774e-7, -9.169999975711108e-7]
[0.25502900695800784, 0.02585740089416504, 9.679999784566463e-7]	[0.27142800903320313, -5.990000208839774e-7, -9.169999975711108e-7]	[0.2428580017089844, -1.3699999544769525e-7, 7.880000048317016e-7]
[0.22661500549316407, 0.025062200546264648, -9.590000263415276e-7]	[0.25502900695800784, 0.02585740089416504, 9.679999784566463e-7]	[0.2428580017089844, -1.3699999544769525e-7, 7.880000048317016e-7]
[0.22661500549316407, 0.025062200546264648, -9.590000263415276e-7]	[0.2428580017089844, -1.3699999544769525e-7, 7.880000048317016e-7]	[0.21428700256347658, -1.630000042496249e-7, 1.3670000480487944e-6]
[0.19761199951171876, 0.024987899780273437, 1.500000071246177e-7]	[0.22661500549316407, 0.025062200546264648, -9.590000263415276e-7]	[0.21428700256347658, -1.630000042496249e-7, 1.3670000480487944e-6]
[0.19761199951171876, 0.024987899780273437, 1.500000071246177e-7]	[0.21428700256347658, -1.630000042496249e-7, 1.3670000480487944e-6]	[0.18571499633789063, 1.9500000053085388e-7, 1.534000039100647e-6]
[0.1682209930419922, 0.024949800491333007, 1.753999968059361e-6]	[0.19761199951171876, 0.024987899780273437, 1.500000071246177e-7]	[0.18571499633789063, 1.9500000053085388e-7, 1.534000039100647e-6]
[0.1682209930419922, 0.024949800491333007, 1.753999968059361e-6]	[0.18571499633789063, 1.9500000053085388e-7, 1.534000039100647e-6]	[0.1571439971923828, -1.189999980852008e-6, 7.229999755509198e-7]
[0.1388560028076172, 0.024707099914550782, 1.554999966174364e-6]	[0.1682209930419922, 0.024949800491333007, 1.753999968059361e-6]	[0.1571439971923828, -1.189999980852008e-6, 7.229999755509198e-7]
