4.7811263530380366e-5	-0.9999999974771857	-5.253295753625389e-5
4.732031400347424e-5	-0.9999999974758679	-5.3000492449360336e-5
4.7322277308410235e-5	-0.9999999988782308	-2.0348463172640593e-6
0.00011384054522649722	-0.9999999916409481	6.130606725871295e-5
0.00011383457063977395	-0.9999999934890456	7.974928654535801e-6
9.464180072280503e-5	-0.9999999954683917	-1.0302727223989312e-5
9.464223454967662e-5	-0.9999999952317076	-2.4071397125199692e-5
0.0001416570369889796	-0.9999999897524112	2.0699308709006556e-5
0.0001416570368142955	-0.9999999885192634	5.380294691139993e-5
9.899318256782743e-5	-0.9999999950133965	1.3174089325128355e-5
9.898584747149289e-5	-0.9999999935027846	-5.6535234432812864e-5
0.00011823588443560495	-0.9999999922803166	-3.82052718459335e-5
0.00011823588395888841	-0.9999999882484059	9.758823644930046e-5
4.0598365143366234e-5	-0.9999999988965498	2.363627056530922e-5
4.0602410209680773e-5	-0.9999999950232691	-9.113125757535597e-5
2.4430344437013584e-5	-0.9999999940271097	-0.00010653139884045842
2.4430344574330205e-5	-0.9999999996478498	-1.0366228479531312e-5
6.57310262730296e-5	-0.9999999974200899	2.8969848895317972e-5
6.57310262609705e-5	-0.9999999972366287	3.473002829352775e-5
6.263223364807919e-6	-0.9999999997405534	-2.190125617825393e-5
6.270499656258099e-6	-0.9999999988803584	4.690377422819478e-5
3.499957755145598e-7	-0.9999999991485271	4.1265277406449475e-5
3.4999577572131363e-7	-0.9999999997392581	2.2833336449173016e-5
-0.00011105183987788106	-0.9999999903671528	-8.32657384943433e-5
-0.00011105010835272136	-0.9999999932515216	-3.412960901892444e-5
-6.092197871405357e-6	-0.9999999978147194	6.582891810544353e-5
-6.091050116820794e-6	-0.999999999428151	3.3265554901181795e-5
-1.1866306189869703e-5	-0.9999999995441421	2.7765202760710107e-5
-1.1857957248847763e-5	-0.9999999958189203	-9.06727535856558e-5
3.766057948080092e-5	-0.9999999983445711	-4.3503318224276384e-5
3.7660579414424916e-5	-0.9999999965820914	7.360365381350231e-5
-3.191901288118064e-5	-0.9999999994636951	7.333913952692047e-6
-3.190616113173747e-5	-0.9999999928268661	-0.00011544810268916615
0.0001207325561749731	-0.9999999922645211	2.9909993497644204e-5
0.00012074543272327846	-0.9999999812068975	0.000151679745697752
-1.9564689278097623e-5	-0.999999999645409	1.80666765370758e-5
-1.9568699531247398e-5	-0.9999999948819838	-9.926277332557327e-5
6.121657717487105e-5	-0.9999999978768764	-2.2333332600463563e-5
6.121447584945061e-5	-0.9999999967181751	-5.3070122081250055e-5
1.8517841575371747e-5	-0.999999995435746	-9.373151696949856e-5
-5.589727516687889e-5	-0.999999994045417	-9.37265208697063e-5
-1.6494907913358742e-6	-0.9999999991137799	-4.206803038487035e-5
0.00011056962923081473	-0.999999993002319	-4.206803012777323e-5
8.799704066428077e-5	-0.9999999941078435	-6.35675538826618e-5
-0.00010587285809267572	-0.9999999923754656	-6.356104590062926e-5
-3.6612685250104884e-5	-0.9999999993268807	2.397885227897941e-6
-3.0170203952504822e-5	-0.9999999995420034	2.3983145488847774e-6
-4.49367090170481e-5	-0.9999999989222951	-1.1666282595788731e-5
5.215476101810229e-6	-0.9999999999183483	-1.166628260740897e-5
7.280109409786239e-5	-0.9999999959613551	5.270000525886973e-5
8.080873545488138e-6	-0.9999999985787045	5.270000539680405e-5
-1.0326183929133552e-5	-0.9999999993283121	3.5167395260379505e-5
-8.67921245004515e-5	-0.9999999948290375	-5.300049230907702e-5
-4.798174529206416e-5	-0.999999998720335	-1.603378217741229e-5
-4.7984723881566986e-5	-0.9999999969698492	6.13006350192729e-5
-8.896446807082975e-5	-0.9999999957947759	2.226592359019227e-5
-8.8960820813305e-5	-0.9999999959899766	-1.0296564078516804e-5
-6.0234262860128046e-5	-0.9999999980403046	1.7065298212287817e-5
-6.0234364744416114e-5	-0.9999999979716799	2.0699308879139733e-5
-0.00011556253590462412	-0.9999999928108132	-3.1994904796790624e-5
-0.00011556411541705496	-0.9999999932358761	1.3159901523333076e-5
-0.00010663325564876006	-0.9999999940799366	2.1667390387242197e-5
-0.00010662906837281495	-0.9999999935858673	-3.819040449659404e-5
-3.002939332638078e-5	-0.9999999989447919	3.476567469275065e-5
-3.002939333614169e-5	-0.9999999992698372	2.363389948919547e-5
-4.70379085931899e-5	-0.9999999988660903	7.433335598821803e-6
-4.702993595624271e-5	-0.9999999932201341	-0.00010652660116722585
1.7479059355736483e-6	-0.9999999981942294	-6.007067630809077e-5
1.751044392330954e-6	-0.9999999995789031	2.89677011202471e-5
-4.829602996042259e-5	-0.9999999986589552	-1.8697142904175344e-5
-4.829580396466845e-5	-0.999999998593885	-2.1903087786430452e-5
-3.9266889909273204e-5	-0.9999999991405816	-1.3302191650778678e-5
-3.9270736432724374e-5	-0.999999998377493	4.126527737463253e-5
2.872219393432375e-5	-0.9999999939667387	0.00010602621447826488
2.8742209758556594e-5	-0.9999999961199603	-8.327043192433e-5
-4.825828152741777e-6	-0.9999999933476585	-0.00011524493134121447
-4.832210500638784e-6	-0.9999999978216016	6.582891810589657e-5
1.6310247035364934e-5	-0.9999999961720555	8.596432300230515e-5
1.6310247089343782e-5	-0.9999999994815609	2.776425695429e-5
-7.061063649316437e-5	-0.999999995994139	-5.500781769029267e-5
-7.060862238194921e-5	-0.9999999965606255	-4.3510588173282304e-5
5.9043038523330654e-5	-0.9999999950600491	7.996137489699834e-5
5.904559881365343e-5	-0.9999999982299379	7.3308605270390805e-6
7.97386868807642e-5	-0.9999999964553734	2.703692168236367e-5
7.973888923929619e-5	-0.999999996373632	2.9907282879080454e-5
-1.57517737555911e-5	-0.9999999980133178	-6.1034790321700064e-5
-1.5749070176401675e-5	-0.9999999997127833	1.8066552336237748e-5
-6.141985014632294e-5	-0.9999999977905634	-2.5425878115842953e-5
-6.142006154361162e-5	-0.9999999978643992	-2.23333326001849e-5
-5.589449161770426e-5	-0.9999999982922061	-1.7070250502327534e-5
1.6904065084124677e-5	-0.9999999997114712	-1.706780648369795e-5
0.00011056157899063757	-0.9999999912872422	7.212248574178703e-5
4.4157561543740704e-5	-0.99999999642407	7.212468125739039e-5
-0.00010587285804142053	-0.9999999918913451	-7.076897311218795e-5
3.4929334251621556e-5	-0.999999996885847	-7.076897346564372e-5
-3.0184353612889862e-5	-0.9999999907293354	-0.00013277889101315983
-8.499994208891954e-6	-0.9999999911486613	-0.00013277961907095837
5.2191690810975925e-6	-0.9999999928209268	-0.00011971176416275433
