3.313598294883813e-5	-5.6970271728533925e-5	-0.9999999978281974
3.580732152775561e-5	-5.3475760828217545e-5	-0.9999999979290894
6.50423399068843e-7	8.283991528029107e-6	-0.9999999999654764
-8.729172624123775e-6	-6.309293487868189e-6	-0.9999999999419973
-3.471254423940847e-5	3.564546641470665e-5	-0.9999999987622199
-5.970096685790622e-5	-4.197579320757605e-6	-0.9999999982090874
-6.545390935231238e-5	4.659848478887152e-6	-0.9999999978470357
-4.767349717605204e-5	3.378213714779246e-5	-0.9999999982930025
-5.087541858225401e-6	-3.010789228390941e-5	-0.9999999995338159
4.701843225366152e-6	-1.3429692401045468e-5	-0.9999999998987681
-4.3086243025715546e-5	-1.789934473516952e-5	-0.9999999989115945
-7.926106792496695e-5	-3.790316332374122e-5	-0.9999999961405167
6.754891423368518e-6	-8.813101391000501e-5	-0.9999999960936479
-3.0026466942772883e-5	-4.2065275499725095e-5	-0.999999998664462
-4.1652120318933304e-5	1.0388165658206571e-5	-0.9999999990785934
-6.154649933815502e-5	-1.4516969223751936e-5	-0.9999999980006431
-5.708917691586539e-5	-2.2131718290570793e-5	-0.9999999981255066
-1.9699156804614305e-5	3.4375071138486536e-5	-0.9999999992151489
-1.0001377473480898e-5	1.9021695512172713e-5	-0.9999999997690737
-2.439245178971949e-5	-3.76771505350548e-6	-0.9999999996954063
-3.009348894350881e-5	5.349054149009472e-6	-0.9999999995328848
-3.722394226250377e-5	-6.19935038489616e-6	-0.9999999992879731
-3.7349356447005346e-5	-6.00115458654023e-6	-0.9999999992845058
-6.432490808165496e-5	-5.268800419114424e-5	-0.9999999965431402
-2.804924954712885e-5	-0.00010097755960845767	-0.999999994508386
-7.788445623439827e-5	-4.2421246452146084e-5	-0.9999999960672247
4.672955842890274e-5	7.757600339174162e-5	-0.999999995899156
4.966415597171741e-5	4.894588458053328e-5	-0.999999997568886
-7.957614947881565e-5	-2.0994880721241558e-5	-0.9999999966134256
-8.37520044152092e-5	-1.8690431971092386e-5	-0.9999999963181346
-8.367684018925647e-5	-1.5060274280878075e-5	-0.9999999963856873
7.811431025022656e-5	6.132640532140056e-5	-0.9999999950686133
4.723296480841891e-5	-6.595661788814107e-5	-0.9999999967093858
-5.9766170972080525e-5	-7.559833350469069e-5	-0.9999999953564483
3.3350994316129796e-5	7.945853311310702e-5	-0.9999999962870263
0.00010440401595246366	-2.7045168400259235e-5	-0.9999999941841801
6.152253372353006e-5	-9.836947408517851e-5	-0.9999999932692122
-6.7704714959967006e-6	6.7561781220239065e-6	-0.9999999999542575
-1.3809648757444582e-5	-4.964473875117021e-6	-0.9999999998923239
-3.83298922765576e-5	3.56674094207751e-5	-0.9999999986293276
-6.968620740307716e-5	-1.54064879211456e-5	-0.9999999974532363
-8.500281348217672e-5	1.0572846296508236e-5	-0.9999999963313683
-9.504273103253795e-5	-5.6745655052247724e-6	-0.9999999954673393
-7.064349133394748e-5	-4.722392202973699e-5	-0.9999999963896992
3.856826634701371e-6	0.00010347485876523384	-0.9999999946390392
7.979869463780332e-5	3.283720428602419e-5	-0.9999999962769432
1.9535966132540145e-5	-6.757680099998722e-7	-0.9999999998089447
-3.327086231603801e-5	2.6801960903402823e-5	-0.9999999990873524
9.658000806983932e-6	4.806036047975254e-5	-0.9999999987984625
-4.84963819372722e-5	8.11522196318468e-5	-0.999999995531209
-6.754723020380712e-5	6.417476447064687e-5	-0.9999999956594856
1.272668050787712e-5	-9.81694513407894e-5	-0.9999999951003952
2.3162653415055928e-5	-8.114989455438789e-5	-0.999999996439093
