2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375	2.287456085302375
2.242140406796705	2.3403090224315193	2.2798091471263007	2.2592025628398367	2.261189027137918	2.2886488705641157	2.2291368565951823	2.2887960222676442	2.261197789258093	2.2591862343060365	2.2797978768068705	2.3403013745078187	2.2421321361520437	2.355977412518516	2.2852389603640226	2.259311824339453	2.256515302969878	2.275316459291715	2.2293966990449006	2.2756909952281714	2.256548143580183	2.2593176972639375	2.2851331136322584	2.355767490941333	2.242140406796705
2.2129677405724473	2.2385171165939837	2.2033383921512404	2.1941769356240677	2.1992692601080805	2.2206388683301777	2.203417167522032	2.2206450657918912	2.1992633525420846	2.194180333678669	2.2033269902846424	2.238441830697902	2.212922478573662	2.2483130773136675	2.2047144150656375	2.194486818152666	2.1984617735193956	2.2117739129842184	2.204011475928923	2.211738494886861	2.198464029393324	2.1944664638665596	2.204743981765796	2.2482702296349935	2.2129677405724473
2.2215054305492155	2.2221982139034933	2.194438264883009	2.188896684086501	2.1971338143882684	2.220235294183738	2.221504895929099	2.2202313246477714	2.197134456879885	2.188895437817047	2.1944629521828776	2.2222130161916787	2.2215058799312146	2.2240593551106422	2.1905052855646536	2.1894165189309014	2.202941881911058	2.2192767170623897	2.222492837959941	2.219273570501034	2.2029561023559463	2.189409853217482	2.190504331983404	2.2240713504534066	2.2215054305492155
2.2418151515875264	2.2287261443443622	2.2025478316456533	2.1984368187833723	2.2082595470862083	2.234989376425127	2.2473541691794257	2.234968824729113	2.2082293220051055	2.198434126866878	2.202535814801212	2.228735346255864	2.2417925447973506	2.2244590179933708	2.1940219458686223	2.1991468017081117	2.220736602712534	2.241021529055627	2.248670447667291	2.241013680902462	2.2207494079828756	2.1991519673305353	2.194018318711657	2.2244589790600777	2.2418151515875264
2.2696553377739654	2.245839703934357	2.2181187097006116	2.2138776145984074	2.2244122958019394	2.254245266370472	2.273576145290983	2.2542533914026928	2.224418720881554	2.213884393949366	2.218131837318872	2.245829520456641	2.2696400077944703	2.237138248848866	2.2059727792190067	2.214750454226562	2.2425337759074613	2.2655389306238933	2.275159650296957	2.265549538771417	2.242554989625642	2.214757738134469	2.205981199976705	2.237106726831095	2.2696553377739654
2.287456085278078	2.2567933212600964	2.226505109212487	2.2215055084284283	2.2323567029643425	2.264767140134672	2.287456085300159	2.2648090009664026	2.2323631174746468	2.2215054800085783	2.22649750832527	2.2568476696616018	2.28745608527496	2.245530552681991	2.2117599444480858	2.222491559525028	2.254977754572729	2.27921514231847	2.2892001250531777	2.279232063059522	2.2549466193701093	2.2224920979832183	2.211758652360076	2.2455137466596855	2.287456085278078
2.269663337760646	2.245844704537516	2.2181143704505164	2.2138850077788863	2.2243976736910147	2.254247574629422	2.273564177600255	2.254291440418698	2.2243785339101145	2.2138741402816464	2.218116368455112	2.245854034015635	2.269613276631748	2.237142636872108	2.205950701763015	2.2147591056006246	2.242563215612051	2.2655587208398518	2.2751510978151934	2.265545083357226	2.2425665102238512	2.214760564850691	2.2059617006480376	2.2371004373770402	2.269663337760646
2.2418084209754556	2.2287438760732865	2.2025483295452126	2.198439630736116	2.2082480810037675	2.2349919183522466	2.247358730775805	2.2349750706470584	2.2082345596511193	2.1984377230279697	2.2025551096622706	2.22875576026968	2.241786362891596	2.224466413929074	2.1940155940894672	2.1991528519172583	2.2207126857361983	2.241013198330063	2.2486676958002763	2.2410166872412907	2.2207273381512915	2.1991481638786063	2.1940163862129882	2.2244618809188244	2.2418084209754556
2.221505453166606	2.2222139702203116	2.194440106176785	2.188869743443712	2.1971399426938683	2.2202291072535663	2.221505988571842	2.2202333766948446	2.1971429343474624	2.1888816072345554	2.19443810749472	2.2222088331963437	2.2215049669551052	2.2240696404559666	2.1905166604082478	2.1894095457835965	2.202944801878319	2.219259948851946	2.2224917587509916	2.2192709455011137	2.2029400071989262	2.189398320204037	2.1904978759055034	2.2240607097646055	2.221505453166606
2.2129443285864148	2.2384612239509964	2.2033316261936444	2.1941175682091676	2.199254238657657	2.2205759390202924	2.203414516334794	2.2205568636086026	2.199317630389991	2.194176649996197	2.2033389352615598	2.2383782749494245	2.21293310216039	2.248294665826407	2.204707014809882	2.194493417854049	2.1984612589215247	2.2117656848754397	2.20400913856844	2.2118013522114595	2.1984550795636046	2.194522136843886	2.2047092359666816	2.2484103022693045	2.2129443285864148
2.242124221214682	2.3402603004462454	2.279813156195546	2.2592171272745394	2.261227717981115	2.2887319065148892	2.229186815282637	2.2887925828674662	2.261176775829315	2.25922580432196	2.279766293633794	2.3404224846004813	2.242117577209495	2.3556250791869062	2.2851516595530503	2.259331283272065	2.2564945173539512	2.2756553593028985	2.2294820668352107	2.2759767329387355	2.256545108881005	2.2593397597461604	2.285125046029057	2.355673580314575	2.242124221214682
2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534	2.2874560852989534
