[-0.000747622013092041, -0.08934300231933594, 1.9030000548809768e-6]	[-0.0004871779978275299, -0.05623780059814453, 1.4200000441633166e-7]	[0.024223899841308596, -0.07512789916992188, 2.03699991106987e-6]
[0.3, 0.024998043060302736, 0.5699990234375]	[0.2999989929199219, 0.024998645782470703, 0.5999970092773438]	[0.2999979858398438, -1.8889999482780695e-6, 0.5999959716796875]
[0.3, 0.024998043060302736, 0.5699990234375]	[0.2999989929199219, 0.049999141693115236, 0.5699970092773438]	[0.2999989929199219, 0.024998645782470703, 0.5999970092773438]
[0.2999989929199219, 0.049999141693115236, 0.5699970092773438]	[0.2999989929199219, 0.04999934387207031, 0.5999979858398438]	[0.2999989929199219, 0.024998645782470703, 0.5999970092773438]
[-0.000747622013092041, -0.08934300231933594, 1.9030000548809768e-6]	[0.024223899841308596, -0.07512789916992188, 2.03699991106987e-6]	[0.023428800582885743, -0.1048820037841797, 1.7900000093504787e-6]
[0.30000100708007815, 0.049999599456787114, 1.1810000287368893e-6]	[0.30000100708007815, 0.024999301910400392, 0.030000398635864258]	[0.30000100708007815, 0.024998600006103516, 1.4380000066012145e-6]
[0.30000100708007815, 0.049999599456787114, 1.1810000287368893e-6]	[0.3, 0.049997802734375, 0.029998695373535156]	[0.30000100708007815, 0.024999301910400392, 0.030000398635864258]
[0.3, 0.049997802734375, 0.029998695373535156]	[0.30000100708007815, 0.024998903274536133, 0.060000198364257816]	[0.30000100708007815, 0.024999301910400392, 0.030000398635864258]
[0.3, 0.049997802734375, 0.029998695373535156]	[0.3, 0.04999870300292969, 0.05999989700317383]	[0.30000100708007815, 0.024998903274536133, 0.060000198364257816]
[0.3, 0.04999870300292969, 0.05999989700317383]	[0.3, 0.024998207092285157, 0.08999849700927734]	[0.30000100708007815, 0.024998903274536133, 0.060000198364257816]
[0.3, 0.04999870300292969, 0.05999989700317383]	[0.30000100708007815, 0.04999980926513672, 0.09000160217285157]	[0.3, 0.024998207092285157, 0.08999849700927734]
[0.30000100708007815, 0.04999980926513672, 0.09000160217285157]	[0.30000100708007815, 0.02499781036376953, 0.1199990005493164]	[0.3, 0.024998207092285157, 0.08999849700927734]
[0.30000100708007815, 0.04999980926513672, 0.09000160217285157]	[0.30000100708007815, 0.04999860763549805, 0.1200009994506836]	[0.30000100708007815, 0.02499781036376953, 0.1199990005493164]
[0.30000100708007815, 0.04999860763549805, 0.1200009994506836]	[0.30000100708007815, 0.024998710632324218, 0.15000100708007813]	[0.30000100708007815, 0.02499781036376953, 0.1199990005493164]
[0.30000100708007815, 0.04999860763549805, 0.1200009994506836]	[0.3, 0.049999412536621095, 0.1499989929199219]	[0.30000100708007815, 0.024998710632324218, 0.15000100708007813]
[0.3, 0.049999412536621095, 0.1499989929199219]	[0.3, 0.02499851417541504, 0.17999899291992189]	[0.30000100708007815, 0.024998710632324218, 0.15000100708007813]
[0.3, 0.049999412536621095, 0.1499989929199219]	[0.2999989929199219, 0.04999981689453125, 0.17999899291992189]	[0.3, 0.02499851417541504, 0.17999899291992189]
[0.2999989929199219, 0.04999981689453125, 0.17999899291992189]	[0.30000100708007815, 0.02499831581115723, 0.21000100708007813]	[0.3, 0.02499851417541504, 0.17999899291992189]
[0.2999989929199219, 0.04999981689453125, 0.17999899291992189]	[0.30000100708007815, 0.04999751663208008, 0.21]	[0.30000100708007815, 0.02499831581115723, 0.21000100708007813]
[0.30000100708007815, 0.04999751663208008, 0.21]	[0.30000100708007815, 0.02499921798706055, 0.24000100708007813]	[0.30000100708007815, 0.02499831581115723, 0.21000100708007813]
[0.30000100708007815, 0.04999751663208008, 0.21]	[0.30000100708007815, 0.04999731826782226, 0.24]	[0.30000100708007815, 0.02499921798706055, 0.24000100708007813]
