[-0.27142800903320313, -2.056000055745244e-6, 0.5399990234375001]	[-0.27142800903320313, -2.7260000351816416e-6, 0.5699990234375]	[-0.2999979858398438, -4.474999848753214e-6, 0.5700009765625]
[-0.27142800903320313, -2.7260000351816416e-6, 0.5699990234375]	[-0.2999979858398438, -6.066999863833189e-6, 0.5999990234375]	[-0.2999979858398438, -4.474999848753214e-6, 0.5700009765625]
[-0.27142800903320313, -2.7260000351816416e-6, 0.5699990234375]	[-0.27142599487304686, -5.537999793887139e-6, 0.6]	[-0.2999979858398438, -6.066999863833189e-6, 0.5999990234375]
[-0.27142800903320313, -2.7260000351816416e-6, 0.5699990234375]	[-0.24285600280761718, -4.323000088334084e-6, 0.5699979858398437]	[-0.27142599487304686, -5.537999793887139e-6, 0.6]
[-0.24285600280761718, -4.323000088334084e-6, 0.5699979858398437]	[-0.24285600280761718, -5.584999918937683e-6, 0.5999970092773438]	[-0.27142599487304686, -5.537999793887139e-6, 0.6]
[-0.24285600280761718, -4.323000088334084e-6, 0.5699979858398437]	[-0.21428500366210937, -1.164000015705824e-6, 0.5700000000000001]	[-0.24285600280761718, -5.584999918937683e-6, 0.5999970092773438]
[-0.21428500366210937, -1.164000015705824e-6, 0.5700000000000001]	[-0.21428399658203126, -3.0710001010447743e-6, 0.6000009765625001]	[-0.24285600280761718, -5.584999918937683e-6, 0.5999970092773438]
[-0.21428500366210937, -1.164000015705824e-6, 0.5700000000000001]	[-0.18571299743652345, -4.188999999314546e-6, 0.5700000000000001]	[-0.21428399658203126, -3.0710001010447743e-6, 0.6000009765625001]
[-0.18571299743652345, -4.188999999314546e-6, 0.5700000000000001]	[-0.18571499633789063, -4.1169999167323115e-6, 0.5999959716796875]	[-0.21428399658203126, -3.0710001010447743e-6, 0.6000009765625001]
[-0.18571299743652345, -4.188999999314546e-6, 0.5700000000000001]	[-0.15714199829101563, -5.0510000437498095e-6, 0.5699970092773438]	[-0.18571499633789063, -4.1169999167323115e-6, 0.5999959716796875]
[-0.15714199829101563, -5.0510000437498095e-6, 0.5699970092773438]	[-0.15714199829101563, -5.4009999148547655e-6, 0.5999979858398438]	[-0.18571499633789063, -4.1169999167323115e-6, 0.5999959716796875]
[-0.15714199829101563, -5.0510000437498095e-6, 0.5699970092773438]	[-0.12857099914550782, -4.9020000733435155e-6, 0.5699979858398437]	[-0.15714199829101563, -5.4009999148547655e-6, 0.5999979858398438]
[-0.12857099914550782, -4.9020000733435155e-6, 0.5699979858398437]	[-0.12857099914550782, -3.320999909192324e-6, 0.5999979858398438]	[-0.15714199829101563, -5.4009999148547655e-6, 0.5999979858398438]
[-0.12857099914550782, -4.9020000733435155e-6, 0.5699979858398437]	[-0.09999810028076173, -4.670999944210053e-6, 0.5700000000000001]	[-0.12857099914550782, -3.320999909192324e-6, 0.5999979858398438]
[-0.09999810028076173, -4.670999944210053e-6, 0.5700000000000001]	[-0.09999929809570313, -3.616000059992075e-6, 0.5999990234375]	[-0.12857099914550782, -3.320999909192324e-6, 0.5999979858398438]
[-0.24285400390625, -3.973000217229128e-6, 2.758000046014786e-6]	[-0.271427001953125, -3.082999959588051e-6, 0.03000079917907715]	[-0.271427001953125, -1.4929999597370626e-6, 1.0779999429360033e-6]
[-0.24285400390625, -3.973000217229128e-6, 2.758000046014786e-6]	[-0.24285400390625, -4.453999921679497e-6, 0.030001899719238282]	[-0.271427001953125, -3.082999959588051e-6, 0.03000079917907715]
[-0.24285400390625, -4.453999921679497e-6, 0.030001899719238282]	[-0.27142800903320313, -1.2440000427886845e-6, 0.059999698638916014]	[-0.271427001953125, -3.082999959588051e-6, 0.03000079917907715]
[-0.24285400390625, -4.453999921679497e-6, 0.030001899719238282]	[-0.24285400390625, -3.785999957472086e-6, 0.060002899169921874]	[-0.27142800903320313, -1.2440000427886845e-6, 0.059999698638916014]
[-0.24285400390625, -3.785999957472086e-6, 0.060002899169921874]	[-0.271427001953125, -1.5529999509453773e-6, 0.0900009994506836]	[-0.27142800903320313, -1.2440000427886845e-6, 0.059999698638916014]
[-0.24285400390625, -3.785999957472086e-6, 0.060002899169921874]	[-0.24285499572753907, -3.2740000169724226e-6, 0.09000180053710938]	[-0.271427001953125, -1.5529999509453773e-6, 0.0900009994506836]
